date_of_month,start_time,finsh_time,stage
28,04:00,08:00,6
28,04:00,08:00,7
28,04:00,08:00,8
28,16:00,20:00,5
28,16:00,20:00,6
28,16:00,20:00,7
28,16:00,20:00,8
29,00:00,04:00,8
29,12:00,16:00,7
29,12:00,16:00,8
30,00:00,04:00,6
30,00:00,04:00,7
30,00:00,04:00,8
30,12:00,16:00,5
30,12:00,16:00,6
30,12:00,16:00,7
30,12:00,16:00,8
30,20:00,00:00,8
1,08:00,12:00,7
1,08:00,12:00,8
1,20:00,00:00,6
1,20:00,00:00,7
1,20:00,00:00,8
2,08:00,12:00,5
2,08:00,12:00,6
2,08:00,12:00,7
2,08:00,12:00,8
2,16:00,20:00,8
3,04:00,08:00,7
3,04:00,08:00,8
3,16:00,20:00,6
3,16:00,20:00,7
3,16:00,20:00,8
4,04:00,08:00,5
4,04:00,08:00,6
4,04:00,08:00,7
4,04:00,08:00,8
4,12:00,16:00,8
5,00:00,04:00,7
5,00:00,04:00,8
5,12:00,16:00,6
5,12:00,16:00,7
5,12:00,16:00,8
6,00:00,04:00,5
6,00:00,04:00,6
6,00:00,04:00,7
6,00:00,04:00,8
6,08:00,12:00,8
6,20:00,00:00,7
6,20:00,00:00,8
7,08:00,12:00,6
7,08:00,12:00,7
7,08:00,12:00,8
7,20:00,00:00,5
7,20:00,00:00,6
7,20:00,00:00,7
7,20:00,00:00,8
8,04:00,08:00,8
8,16:00,20:00,7
8,16:00,20:00,8
9,04:00,08:00,6
9,04:00,08:00,7
9,04:00,08:00,8
9,16:00,20:00,5
9,16:00,20:00,6
9,16:00,20:00,7
9,16:00,20:00,8
10,00:00,04:00,8
10,12:00,16:00,7
10,12:00,16:00,8
11,00:00,04:00,6
11,00:00,04:00,7
11,00:00,04:00,8
11,12:00,16:00,5
11,12:00,16:00,6
11,12:00,16:00,7
11,12:00,16:00,8
11,20:00,00:00,8
12,08:00,12:00,7
12,08:00,12:00,8
12,20:00,00:00,6
12,20:00,00:00,7
12,20:00,00:00,8
13,08:00,12:00,5
13,08:00,12:00,6
13,08:00,12:00,7
13,08:00,12:00,8
13,16:00,20:00,8
14,04:00,08:00,7
14,04:00,08:00,8
14,16:00,20:00,6
14,16:00,20:00,7
14,16:00,20:00,8
15,04:00,08:00,5
15,04:00,08:00,6
15,04:00,08:00,7
15,04:00,08:00,8
15,12:00,16:00,8
16,00:00,04:00,7
16,00:00,04:00,8
16,12:00,16:00,6
16,12:00,16:00,7
16,12:00,16:00,8
17,00:00,04:00,5
17,00:00,04:00,6
17,00:00,04:00,7
17,00:00,04:00,8
17,08:00,12:00,8
17,20:00,00:00,7
17,20:00,00:00,8
18,08:00,12:00,6
18,08:00,12:00,7
18,08:00,12:00,8
18,20:00,00:00,5
18,20:00,00:00,6
18,20:00,00:00,7
18,20:00,00:00,8
19,04:00,08:00,8
19,16:00,20:00,7
19,16:00,20:00,8
20,04:00,08:00,6
20,04:00,08:00,7
20,04:00,08:00,8
20,16:00,20:00,5
20,16:00,20:00,6
20,16:00,20:00,7
20,16:00,20:00,8
21,00:00,04:00,8
21,12:00,16:00,7
21,12:00,16:00,8
22,00:00,04:00,6
22,00:00,04:00,7
22,00:00,04:00,8
22,12:00,16:00,5
22,12:00,16:00,6
22,12:00,16:00,7
22,12:00,16:00,8
22,20:00,00:00,8
23,08:00,12:00,7
23,08:00,12:00,8
23,20:00,00:00,6
23,20:00,00:00,7
23,20:00,00:00,8
24,08:00,12:00,5
24,08:00,12:00,6
24,08:00,12:00,7
24,08:00,12:00,8
24,16:00,20:00,8
25,04:00,08:00,7
25,04:00,08:00,8
25,16:00,20:00,6
25,16:00,20:00,7
25,16:00,20:00,8
26,04:00,08:00,5
26,04:00,08:00,6
26,04:00,08:00,7
26,04:00,08:00,8
26,12:00,16:00,8
27,00:00,04:00,7
27,00:00,04:00,8
27,12:00,16:00,6
27,12:00,16:00,7
27,12:00,16:00,8
